family,run_name,seed,best_epoch,total_epochs,best_metrics.test/accuracy,best_metrics.test/f1,best_metrics.test/mcc,best_metrics.test/pr_auc,best_metrics.test/precision,best_metrics.test/recall,best_metrics.test/roc_auc,best_metrics.val/accuracy,best_metrics.val/f1,best_metrics.val/mcc,best_metrics.val/pr_auc,best_metrics.val/precision,best_metrics.val/recall,best_metrics.val/roc_auc,best_metrics.train/loss,last_metrics.train/loss,parameter_count,benchmark.latency_mean_seconds,benchmark.latency_std_seconds,benchmark.peak_memory_bytes
Transformer-reconstruction,138-lay3-mod48-lat2-ff128,42,110,110,0.8117998,0.8169618,0.62533265,0.9204615,0.8460399,0.78981614,0.88326865,0.8085907,0.81388015,0.618877,0.91729695,0.8426966,0.78696924,0.87947196,0.11845133,0.11845133,135773,0.0015280149,3.344181e-05,230400
Transformer-reconstruction,138-lay3-mod48-lat2-ff128,43,80,110,0.82213765,0.8235496,0.64934057,0.9233658,0.8715713,0.7805433,0.885608,0.8162903,0.8177644,0.6376011,0.9205907,0.86540735,0.77509356,0.8811206,0.11415362,0.10339288,135773,0.0014630543,3.3169476e-05,230400
Transformer-reconstruction,138-lay3-mod48-lat2-ff128,44,110,110,0.8053116,0.8109221,0.61213225,0.91905624,0.8385023,0.78509843,0.87923163,0.8062116,0.8117647,0.61396366,0.91814905,0.83956194,0.78574914,0.8788345,0.10767412,0.10767412,135773,0.001606643,3.3190998e-05,230400
Transformer-reconstruction,139-lay3-mod48-lat2-ff196,42,90,110,0.8256413,0.8237198,0.6604443,0.92848635,0.89075947,0.76606476,0.89674157,0.8284454,0.82537866,0.66777354,0.92694616,0.89969283,0.76240444,0.89253956,0.0891007,0.08618531,175349,0.0015765708,3.4650155e-05,230400
Transformer-reconstruction,139-lay3-mod48-lat2-ff196,43,100,110,0.8178987,0.8131878,0.6485679,0.9189273,0.8946495,0.74532294,0.8785078,0.82161087,0.8167763,0.65639883,0.9183496,0.89994127,0.7476818,0.87677735,0.10801393,0.1080042,175349,0.0017376291,3.4362067e-05,230400
Transformer-reconstruction,139-lay3-mod48-lat2-ff196,44,50,110,0.8187205,0.8239297,0.63901603,0.9235794,0.85202885,0.7976249,0.88911945,0.81568474,0.82133424,0.6326719,0.92167425,0.84759843,0.7966488,0.88590676,0.13810487,0.114123866,175349,0.0015600153,3.616873e-05,230400
Transformer-reconstruction,140-lay3-mod64-lat4-ff196,42,90,110,0.82049394,0.8349901,0.63917774,0.928268,0.81673926,0.85407513,0.90851825,0.8270179,0.84044206,0.6522759,0.93230814,0.8248101,0.85667807,0.9124496,0.021912526,0.020815816,258231,0.001561761,3.5661535e-05,230400
Transformer-reconstruction,140-lay3-mod64-lat4-ff196,43,100,110,0.8521562,0.8599754,0.7034891,0.94699675,0.8662925,0.8537498,0.9289502,0.8517173,0.85994446,0.7024479,0.9471742,0.86389756,0.8560273,0.928165,0.020829078,0.020542026,258231,0.0015534817,3.9872724e-05,230400
Transformer-reconstruction,140-lay3-mod64-lat4-ff196,44,90,110,0.8083827,0.8206623,0.61499983,0.92507875,0.8168923,0.82446724,0.89876556,0.8130894,0.8247841,0.6245223,0.9285715,0.8223498,0.8272328,0.90372443,0.022333417,0.021714527,258231,0.0015890118,3.82244e-05,230400
Transformer-reconstruction,141-lay3-mod64-lat8-ff196,42,40,110,0.82875556,0.8348283,0.6582392,0.9309426,0.85695934,0.8138116,0.90250343,0.82818586,0.8332214,0.65791,0.9284857,0.86113524,0.80706036,0.8969859,0.01738145,0.005668257,258747,0.001550856,3.6025587e-05,230400
Transformer-reconstruction,141-lay3-mod64-lat8-ff196,43,80,110,0.81534666,0.8279808,0.6288518,0.92905235,0.82041043,0.8356922,0.90423375,0.81399775,0.82588273,0.6262899,0.9285409,0.8222867,0.82951033,0.9014689,0.006759963,0.0059236926,258747,0.0015776717,3.399499e-05,230400
Transformer-reconstruction,141-lay3-mod64-lat8-ff196,44,90,110,0.8017215,0.807492,0.60489744,0.91736454,0.83469355,0.78200746,0.8851672,0.79617614,0.8016668,0.5940972,0.9140786,0.83068734,0.7746055,0.87764275,0.0060426346,0.0057198335,258747,0.0015777167,8.507891e-05,230400
Transformer-reconstruction,142-lay3-mod64-lat12-ff196,42,50,110,0.7960119,0.79738784,0.5971492,0.9074519,0.8450191,0.7548398,0.86828,0.8025781,0.80522364,0.6091081,0.91069055,0.84701025,0.7673662,0.87205255,0.0056919507,0.002127775,259263,0.0015716276,3.81499e-05,230400
Transformer-reconstruction,142-lay3-mod64-lat12-ff196,43,80,110,0.8200182,0.8292503,0.6391288,0.924088,0.8367702,0.8218643,0.89498055,0.81897223,0.8263269,0.63803524,0.9246451,0.8435144,0.80982596,0.89544386,0.0031354334,0.0024677883,259263,0.0015738143,3.544789e-05,230400
Transformer-reconstruction,142-lay3-mod64-lat12-ff196,44,100,110,0.78775036,0.7986376,0.57439804,0.9044489,0.8058799,0.7915243,0.8722725,0.7877411,0.7985053,0.5744308,0.90706205,0.80628574,0.7908736,0.8748488,0.0024844205,0.0020756181,259263,0.0015736704,3.620272e-05,230400
Transformer-reconstruction,143-lay3-mod64-lat16-ff196,42,50,110,0.8033652,0.80487597,0.6117254,0.91197324,0.8520538,0.76264846,0.87056124,0.8007613,0.8011398,0.60763806,0.9090465,0.8536989,0.75467706,0.8643839,0.0059838444,0.0014311401,259779,0.0015638013,3.4271925e-05,230400
Transformer-reconstruction,143-lay3-mod64-lat16-ff196,43,30,110,0.77646095,0.7903618,0.55095935,0.9070688,0.78831524,0.7924191,0.8715784,0.7786573,0.79113436,0.55575246,0.9048884,0.79401886,0.7882707,0.8673905,0.008557163,0.0013640997,259779,0.0015583377,3.651043e-05,230400
Transformer-reconstruction,143-lay3-mod64-lat16-ff196,44,40,110,0.799256,0.8144713,0.5963445,0.9182468,0.8008018,0.8286156,0.88381857,0.78761137,0.8024781,0.5730194,0.91382974,0.7938555,0.8112901,0.8799997,0.009012838,0.0013669959,259779,0.0015529654,3.3904824e-05,230400
Transformer-reconstruction,144-lay3-mod64-lat2-ff128,42,90,110,0.8183745,0.8216758,0.6399515,0.9212181,0.85968184,0.7868879,0.8820423,0.8268016,0.829617,0.65718096,0.92397964,0.8698911,0.7929071,0.8850238,0.08852073,0.08479157,205341,0.0017210369,3.415587e-05,230400
Transformer-reconstruction,144-lay3-mod64-lat2-ff128,43,70,110,0.81642807,0.81989473,0.63593155,0.9263902,0.85714287,0.78574914,0.8924693,0.8197941,0.82366884,0.6422603,0.9266713,0.8586304,0.791443,0.89201415,0.09153208,0.082455635,205341,0.0015844629,3.3561824e-05,230400
Transformer-reconstruction,144-lay3-mod64-lat2-ff128,44,90,110,0.8262901,0.82878584,0.6564792,0.92637223,0.8708117,0.79062957,0.88976735,0.82991606,0.83256686,0.6635424,0.9271656,0.8736372,0.7951847,0.89033496,0.10715673,0.1030052,205341,0.0016452215,3.8477003e-05,230400
